Price,BTC_Close,BTC_Volume,MACD_Signal,SMA_14,RSI_14,MACD,BB_High,BB_Low,BTC_Close_Lag1,ETH_Close,Target_close
2021-03-15,55907.19921875,66419369890.0,2709.6011186873548,53656.69866071428,58.29294565854088,466.0622762484518,61077.71147468482,42451.30766594017,59302.31640625,1791.7022705078125,56804.90234375
2021-03-16,56804.90234375,59749798599.0,2780.789018434729,54258.54966517857,59.77167305233605,284.75159898950005,61630.78453594952,42608.19163592548,55907.19921875,1806.9718017578125,58870.89453125
2021-03-17,58870.89453125,60258313191.0,2846.4583439104717,54853.73911830357,63.02114423906236,262.6773019029788,62359.38505107506,43057.29541767493,56804.90234375,1823.4493408203125,57858.921875
2021-03-18,57858.921875,55746041000.0,2882.5931523530494,55517.86439732143,60.44559326217021,144.53923377032606,62718.79321183544,43849.80327253956,58870.89453125,1782.8551025390625,58346.65234375
2021-03-19,58346.65234375,49063873786.0,2899.5334932186424,56190.67494419643,61.267189921628464,67.761363462384,62979.93396232256,44804.482443927445,57858.921875,1817.6241455078125,58313.64453125
2021-03-20,58313.64453125,50361731222.0,2896.419829288116,56862.193638392855,61.17458025350807,-12.454655722098778,62883.61878117098,46218.38512507902,58346.65234375,1812.6346435546875,57523.421875
2021-03-21,57523.421875,51943414539.0,2861.69085943948,57313.388671875,58.879947454835374,-138.91587939453484,63053.378016599934,46837.84385840007,58313.64453125,1788.217041015625,54529.14453125
2021-03-22,54529.14453125,56521454974.0,2754.672259763722,57476.43303571428,51.06395895544127,-428.074398703026,62787.587876722486,47718.64962327752,57523.421875,1691.333984375,54738.9453125
2021-03-23,54738.9453125,56435023914.0,2605.0228060687487,57470.349330357145,51.54926602593982,-598.5978147798833,62688.01574706981,48238.29206543019,54529.14453125,1678.650146484375,52774.265625
2021-03-24,52774.265625,70567223787.0,2399.215339749575,57239.32896205357,46.86240871613607,-823.2298652766813,62302.50917162938,49045.10840649562,54738.9453125,1593.4134521484375,51704.16015625
2021-03-25,51704.16015625,67999812841.0,2146.456681710028,56803.54603794643,44.48973211035932,-1011.0346321581784,61969.852065489744,49655.45105951026,52774.265625,1595.3592529296875,55137.3125
2021-03-26,55137.3125,56652197978.0,1927.4016843801016,56646.77622767857,52.75441746467052,-876.219989319696,61424.0957170847,50823.7003766653,51704.16015625,1702.842041015625,55973.51171875
2021-03-27,55973.51171875,47266542233.0,1749.9028454105269,56270.37806919643,54.53015132186504,-709.9953558782934,61161.57324179984,51562.90488320015,55137.3125,1716.49462890625,55950.74609375
2021-03-28,55950.74609375,47686580918.0,1603.403789062004,56030.98018973215,54.47012668295856,-585.9962253940867,60968.13319471625,52126.76719590875,55973.51171875,1691.35595703125,57750.19921875
2021-03-29,57750.19921875,57625587027.0,1509.069260582983,56162.623046875,58.37077521834467,-377.3381139160804,61070.07287899331,52317.43571475669,55950.74609375,1819.6849365234373,58917.69140625
2021-03-30,58917.69140625,54414116432.0,1467.5628013257217,56313.53655133928,60.72196793255117,-166.0258370290419,61307.18758389895,52371.235072351046,57750.19921875,1846.03369140625,58918.83203125
2021-03-31,58918.83203125,65520826225.0,1458.0171151113643,56316.96065848215,60.72430186027953,-38.18274485742654,61436.78815731225,52353.00559268775,58917.69140625,1918.362060546875,59095.80859375
2021-04-01,59095.80859375,61669163792.0,1468.504664662518,56405.30970982143,61.11042729240574,41.950198204616754,61622.93672425351,52343.228900746486,58918.83203125,1977.27685546875,59384.3125
2021-04-02,59384.3125,58727860620.0,1492.254775751966,56479.42829241072,61.77024898442818,95.0004443577925,61251.03274421477,52529.25553703524,59095.80859375,2143.2255859375,57603.890625
2021-04-03,57603.890625,59641344484.0,1491.265841752461,56428.73158482143,55.51092036633596,-3.955735998018781,61039.21325218417,52571.23245094084,59384.3125,2028.4224853515625,58758.5546875
2021-04-04,58758.5546875,50749662970.0,1489.8458893558602,56516.955357142855,58.451425487378906,-5.679809586402371,61242.80915763803,52652.77209236197,57603.890625,2093.122802734375,59057.87890625
2021-04-05,59057.87890625,60706272115.0,1489.61010217365,56840.43638392857,59.2041829098491,-0.943148728840697,61451.66209158714,52669.21681466286,58758.5546875,2107.88720703125,58192.359375
2021-04-06,58192.359375,66058027988.0,1472.9249058022087,57087.10881696428,56.04237729593912,-66.74078548576404,61371.50189954368,52681.52349108132,59057.87890625,2118.37890625,56048.9375
2021-04-07,56048.9375,75645303584.0,1409.2500660317994,57321.013950892855,49.05546008533754,-254.69935908163689,61283.27932931644,52588.74762380855,58192.359375,1971.0772705078125,58323.953125
2021-04-08,58323.953125,53053855641.0,1352.5455480596147,57793.85630580357,55.40979274459167,-226.8180718887384,61280.68225403659,52589.07477721341,56048.9375,2088.57373046875,58245.00390625
2021-04-09,58245.00390625,46655208546.0,1298.8401237137855,58015.834263392855,55.15270153401149,-214.82169738331615,61272.99569866496,52589.89727008505,58323.953125,2072.10888671875,59793.234375
2021-04-10,59793.234375,58238470525.0,1271.5705937605203,58288.67159598215,59.15502172262978,-109.078119813061,61557.74201384568,52532.13220490432,58245.00390625,2135.942138671875,60204.96484375
2021-04-11,60204.96484375,46280252580.0,1265.9708366491227,58592.54436383928,60.17294676171891,-22.399028445591284,61886.64117164655,52770.81507835346,59793.234375,2157.656982421875,59893.453125
2021-04-12,59893.453125,51828688519.0,1266.3914307107782,58745.63392857143,58.97539565414098,1.6823762466219705,62112.2738495358,53060.6331817142,60204.96484375,2139.353271484375,63503.45703125
2021-04-13,63503.45703125,69983454362.0,1325.2725577005483,59073.18861607143,67.13763849588305,235.5245079590816,62781.52338026016,53464.30279161484,59893.453125,2299.187744140625,63109.6953125
2021-04-14,63109.6953125,77451779687.0,1408.4061657057414,59372.53599330357,65.60440390827517,332.5344320207712,62832.67158823469,54553.70809926531,63503.45703125,2435.10498046875,63314.01171875
2021-04-15,63314.01171875,60954381579.0,1502.4324642480633,59673.836216517855,66.03780768928746,376.10519416928696,63369.13989982142,54834.909709553576,63109.6953125,2519.1162109375,61572.7890625
2021-04-16,61572.7890625,84293007468.0,1567.1525382279674,59830.15597098215,59.192509664665714,258.8802959196162,63524.23064273544,55239.74670101456,63314.01171875,2431.946533203125,60683.8203125
2021-04-17,60683.8203125,66138759198.0,1592.3564703402214,60050.15094866072,56.00088736570749,100.81572844901643,63481.07900076168,55756.20576486332,61572.7890625,2344.89501953125,56216.18359375
2021-04-18,56216.18359375,97468872758.0,1516.563381475211,59868.553013392855,43.350250513493926,-303.17235546004304,63605.43932877789,55478.44387434712,60683.8203125,2237.136962890625,55724.265625
2021-04-19,55724.265625,65344865159.0,1370.1356968550376,59630.437779017855,42.21933949992596,-585.7107384806936,63769.4136208518,54995.12700414819,56216.18359375,2166.188720703125,56473.03125
2021-04-20,56473.03125,67849323955.0,1195.934899053643,59507.62862723215,44.5889192911886,-696.8031912055787,63824.7350718741,54695.225475000894,55724.265625,2330.2109375,53906.08984375
2021-04-21,53906.08984375,54926612466.0,969.7785171651656,59354.568080357145,38.7256212631777,-904.6255275539104,64128.36842188644,53872.62024998857,56473.03125,2364.751708984375,51762.2734375
2021-04-22,51762.2734375,74798630778.0,686.4992128802701,58885.876674107145,34.62996589739639,-1133.1172171395815,64632.963944284646,52605.82082134035,53906.08984375,2403.53515625,51093.65234375
2021-04-23,51093.65234375,86668667320.0,370.0342071034266,58375.06584821428,33.44202523392188,-1265.8600231073742,65139.33989549746,51448.42104200254,51762.2734375,2363.586181640625,50050.8671875
2021-04-24,50050.8671875,49014494781.0,31.878254139638784,57679.18247767857,31.620199863910287,-1352.6238118551512,65581.7302422352,50135.26194526481,51093.65234375,2211.625732421875,49004.25390625
2021-04-25,49004.25390625,46117114240.0,-318.91723108883946,56879.13169642857,29.861843586940736,-1403.181940913913,65959.84930862277,48751.78037887722,50050.8671875,2316.0595703125,54021.75390625
2021-04-26,54021.75390625,58284039825.0,-578.4674923434044,56459.724609375,45.50668923892956,-1038.2010450182593,65861.56599160013,48433.00314902487,49004.25390625,2534.481689453125,55033.1171875
2021-04-27,55033.1171875,49448222757.0,-749.7668064463458,55854.70033482143,48.02337779073955,-685.1972564117652,65847.55344863536,48345.43366073964,54021.75390625,2662.865234375,54824.703125
2021-04-28,54824.703125,48000572955.0,-858.3885979053891,55262.91517857143,47.53616915280323,-434.4871658361728,65707.28524620523,48135.77686316977,55033.1171875,2746.380126953125,53555.109375
2021-04-29,53555.109375,46088929780.0,-940.33038417119,54565.85072544643,44.56979868710606,-327.76714506320366,65568.80239766085,47805.27025858915,54824.703125,2756.876953125,57750.17578125
2021-04-30,57750.17578125,52395931985.0,-932.1810986645088,54292.806919642855,54.64179988733171,32.59714202672535,65367.84346141511,47801.9233354599,53555.109375,2773.20703125,57828.05078125
2021-05-01,57828.05078125,42836427360.0,-864.6245943100937,54088.82338169643,54.80597007133943,270.2260174176615,65113.11728078256,47818.95810984244,57750.17578125,2945.892822265625,56631.078125
2021-05-02,56631.078125,38177405335.0,-780.5005649789592,54118.458705357145,51.70806832546282,336.49611732453843,64807.12771592727,47798.71017469773,57828.05078125,2952.05615234375,57200.29296875
2021-05-03,57200.29296875,51713139031.0,-679.5418435333858,54223.88922991072,53.06668722248772,403.8348857822938,63843.69953550775,48131.82194886725,56631.078125,3431.086181640625,53333.5390625
2021-05-04,53333.5390625,68564706967.0,-633.4668731122997,53999.63978794643,44.00896102314253,184.2998816843442,62711.76307236921,48286.14278700578,57200.29296875,3253.62939453125,57424.0078125
2021-05-05,57424.0078125,69241316747.0,-557.5024616161285,54250.919642857145,53.12400802436383,303.85764598468484,61545.10310947717,48863.80235927284,53333.5390625,3522.783203125,56396.515625
2021-05-06,56396.515625,69523285106.0,-481.9084843527718,54581.93694196428,50.883198598696,302.3759090534269,60612.11683812953,49279.16128687047,57424.0078125,3490.88037109375,57356.40234375
2021-05-07,57356.40234375,68434023376.0,-394.0966503953497,55029.27622767857,52.8826951840862,351.2473358296885,59934.38837472589,49624.14795339912,56396.515625,3484.72900390625,58803.77734375
2021-05-08,58803.77734375,65382980634.0,-279.239893223699,55654.48409598215,55.80426783632546,459.42702868660285,60324.79940126112,49492.49630186388,57356.40234375,3902.647705078125,58232.31640625
2021-05-09,58232.31640625,65906690347.0,-161.93376442882712,56313.63141741072,54.37078653649902,469.22451517948775,60632.988011629874,49435.11276962013,58803.77734375,3928.8447265625,55859.796875
2021-05-10,55859.796875,71776546298.0,-86.72488171991938,56444.920200892855,48.76958027434723,300.83553083563095,60577.1289051904,49429.6484385596,58232.31640625,3952.2939453125,56704.57421875
2021-05-11,56704.57421875,61308396325.0,-28.16871852776503,56564.30998883928,50.71644218008586,234.2246527686174,60740.29945035926,49546.32633089073,55859.796875,4168.701171875,49150.53515625
2021-05-12,49150.53515625,75215403907.0,-103.57584727748828,56159.01227678572,37.12889856718952,-301.628514998893,61025.58205494615,48999.86989817885,56704.57421875,3785.8486328125,49716.19140625
2021-05-13,49716.19140625,96721152926.0,-249.73482041580544,55884.80385044643,38.458490475039234,-584.6358925532684,61162.71876648071,48724.98709289429,49150.53515625,3715.1484375,49880.53515625
2021-05-14,49880.53515625,55737497453.0,-429.38657931883154,55322.68666294643,38.86302586461734,-718.6070356121045,61181.38929350534,48689.28336274466,49716.19140625,4079.057373046875,46760.1875
2021-05-15,46760.1875,59161047474.0,-669.4179909738953,54532.125,34.25844132898446,-960.1256466202548,61553.20605640297,48093.05995922204,49880.53515625,3638.1220703125,46456.05859375
2021-05-16,46456.05859375,64047871555.0,-938.0378160569244,53805.337890625,33.8376244946046,-1074.4793003321165,62099.56123099091,46790.13525338409,46760.1875,3587.506103515625,43537.51171875
2021-05-17,43537.51171875,74903638450.0,-1254.9205426208057,52829.42494419643,30.025949124549925,-1267.530906255525,62869.95282505361,44870.18311244639,46456.05859375,3282.397705078125,42909.40234375
2021-05-18,42909.40234375,56187365084.0,-1592.6029051474088,52084.84375,29.26198475332632,-1350.7294501064116,63444.02052812396,43104.58533125104,43537.51171875,3380.070068359375,37002.44140625
2021-05-19,37002.44140625,126358098747.0,-2016.2324567543285,50626.160435267855,23.266537087216832,-1694.5182064276785,64841.11074087099,40052.228321629016,42909.40234375,2460.67919921875,40782.73828125
2021-05-20,40782.73828125,88281943359.0,-2406.6168499074,49510.890625,32.761290648912365,-1561.5375726122847,64725.64530449085,38470.950008009146,37002.44140625,2784.294189453125,37304.69140625
2021-05-21,37304.69140625,82051616861.0,-2805.70426678187,48078.62555803572,29.183385831013595,-1596.3496674978792,64757.1444778955,36387.1148971045,40782.73828125,2430.621337890625,37536.6328125
2021-05-22,37536.6328125,57377273240.0,-3179.230491234094,46559.54380580357,29.734494816197312,-1494.1048978088988,64591.09536799532,34643.71947575468,37304.69140625,2295.70556640625,34770.58203125
2021-05-23,34770.58203125,78469274361.0,-3554.039208903408,44883.70563616072,27.032666403784415,-1499.2348706772525,64363.05852825069,32628.785221749316,37536.6328125,2109.579833984375,38705.98046875
2021-05-24,38705.98046875,67359584098.0,-3839.116318269364,43658.43303571428,35.94990201717037,-1140.3084374638202,64016.14243302435,31512.945457600646,34770.58203125,2643.591064453125,38402.22265625
2021-05-25,38402.22265625,56211915803.0,-4049.103336627661,42351.12220982143,35.588381100796425,-839.9480734331878,62918.29041606673,30708.61895893327,38705.98046875,2706.62890625,39294.19921875
2021-05-26,39294.19921875,51346735160.0,-4177.557783536443,41647.09821428572,37.57362781214513,-513.8177876351283,61750.16177507316,30166.51595930184,38402.22265625,2888.69873046875,38436.96875
2021-05-27,38436.96875,43210968721.0,-4252.330512086697,40841.439453125,36.412112380236856,-299.09091420101686,60215.43439657771,29809.29997842229,39294.19921875,2736.488525390625,35697.60546875
2021-05-28,35697.60546875,55200191952.0,-4323.549889415099,39828.373046875,32.910900924137096,-284.8775093136028,58178.60387114233,29535.51331635767,38436.96875,2419.90625,34616.06640625
2021-05-29,34616.06640625,45231013335.0,-4396.209736905372,38960.935825892855,31.61823199243554,-290.6393899610939,55915.542388436224,29436.94979906377,35697.60546875,2279.51416015625,35678.12890625
2021-05-30,35678.12890625,31646080921.0,-4438.999055769626,38191.083705357145,34.34535993405305,-171.15727545701156,53760.11501276257,29574.21037786243,34616.06640625,2390.305419921875,37332.85546875
2021-05-31,37332.85546875,39009847639.0,-4424.305446544298,37747.89397321428,38.46312418192415,58.77443690130895,50749.41531191506,30647.73820370995,35678.12890625,2714.9453125,36684.92578125
2021-06-01,36684.92578125,34639423297.0,-4374.606367583367,37303.28850446428,37.47208630856423,198.79631584372876,49477.4343516673,30673.158226457694,37332.85546875,2633.518310546875,37575.1796875
2021-06-02,37575.1796875,33070867190.0,-4281.397752274805,37344.19838169643,39.76844875017825,372.8344612342498,47810.12219255432,31126.36921369568,36684.92578125,2706.125,39208.765625
2021-06-03,39208.765625,35460750427.0,-4129.983271078435,37231.771763392855,43.84390450328259,605.6579247854779,45774.127115864576,32095.187337260424,37575.1796875,2855.12646484375,36894.40625
2021-06-04,36894.40625,41831090187.0,-3977.53506293572,37202.46568080357,39.741231108659726,609.7928325708631,44305.64578089791,32577.09054722709,39208.765625,2688.195068359375,35551.95703125
2021-06-05,35551.95703125,35959473399.0,-3844.782908001781,37060.703125,37.54651139077884,531.0086197357564,42589.07736819357,33203.24880368143,36894.40625,2630.576904296875,35862.37890625
2021-06-06,35862.37890625,28913440585.0,-3717.6193072852634,37138.68861607143,38.39374214627904,508.6544028660724,41499.468090463015,33525.34480016199,35551.95703125,2715.0927734375,33560.70703125
2021-06-07,33560.70703125,33683936663.0,-3628.873254247342,36771.16908482143,34.64129249280188,354.98421215168264,40555.00760942396,33534.93574995104,35862.37890625,2590.26318359375,33472.6328125
2021-06-08,33472.6328125,49902050442.0,-3561.993027097717,36419.05552455357,34.502331488052164,267.52090859850114,40708.756757372845,33028.20574262715,33560.70703125,2517.438720703125,37345.12109375
2021-06-09,37345.12109375,53972919008.0,-3442.422056581424,36279.83565848215,44.95733750980065,478.2838820651732,40104.04801898876,33289.152762261234,33472.6328125,2608.26708984375,36702.59765625
2021-06-10,36702.59765625,43576032854.0,-3298.498766753358,36155.95200892857,43.71061748991578,575.6931593122654,40062.5414077624,33270.4499984876,37345.12109375,2471.5185546875,37334.3984375
2021-06-11,37334.3984375,38699736985.0,-3129.2586532667274,36272.86579241072,45.31645241666649,676.9604539465226,40043.19790534213,33269.57006340788,36702.59765625,2353.768798828125,35552.515625
2021-06-12,35552.515625,37924228550.0,-2974.3189777021944,36339.75502232143,41.702976749835145,619.758702258132,40011.630480263535,33379.33084786147,37334.3984375,2372.484375,39097.859375
2021-06-13,39097.859375,40669112838.0,-2773.1217699185363,36584.021484375,50.20996037837431,804.7888311346323,40082.7409696224,33347.4082491276,35552.515625,2508.3916015625,40218.4765625
2021-06-14,40218.4765625,43148914673.0,-2529.279028998346,36790.13727678572,52.56610331425355,975.3709636807616,40438.19514875021,33173.579460624795,39097.859375,2537.89111328125,40406.26953125
2021-06-15,40406.26953125,46420149185.0,-2262.7286678351247,37055.947544642855,52.96776601232802,1066.2014446528865,40674.03648815391,33048.94515247109,40218.4765625,2610.936767578125,38347.0625
2021-06-16,38347.0625,39211635100.0,-2023.6148497849165,37111.08203125,48.15273563606196,956.4552722008332,40662.305237617664,33051.68577800733,40406.26953125,2367.66357421875,38053.50390625
2021-06-17,38053.50390625,37096670047.0,-1814.3037952166424,37028.56333705357,47.48995681970163,837.2442182730965,40775.10212509388,33174.47873428112,38347.0625,2372.001953125,35787.24609375
2021-06-18,35787.24609375,36200887275.0,-1666.6666212293037,36949.48046875,42.61360401959019,590.5486959493551,40720.89451478379,33345.80431334121,38053.50390625,2231.733154296875,35615.87109375
2021-06-19,35615.87109375,31207279719.0,-1564.3603430601693,36954.04575892857,42.2602191701406,409.22511267653726,40722.454629434695,33338.01841744031,35787.24609375,2178.4990234375,35698.296875
2021-06-20,35698.296875,36664034054.0,-1490.9491074804048,36942.32561383928,42.50717178055844,293.64494231905906,40682.44133611334,33214.57585138665,35615.87109375,2246.364501953125,31676.693359375
2021-06-21,31676.693359375,52809038594.0,-1500.261223769143,36807.75320870536,34.70740676346426,-37.24846515495278,41083.97679292566,32312.21715238683,35698.296875,1888.447509765625,32505.66015625
2021-06-22,32505.66015625,58964353058.0,-1544.28949797766,36738.68373325893,37.26285239433188,-176.11309683406694,41171.18338214616,31718.05861004134,31676.693359375,1874.9500732421875,33723.02734375
2021-06-23,33723.02734375,46317108925.0,-1584.8270218970958,36479.96275111607,40.91976103061824,-162.15009567774337,40859.97948868356,31480.68867537894,32505.66015625,1989.736328125,34662.4375
2021-06-24,34662.4375,33123368116.0,-1602.4516854284043,36334.237025669645,43.64940610610792,-70.49865412523332,40780.26627713973,31337.20501192276,33723.02734375,1988.456298828125,31637.779296875
2021-06-25,31637.779296875,40230904226.0,-1649.395441537471,35927.335658482145,37.62222607607914,-187.775024436266,40961.77657853308,30764.27693709192,34662.4375,1813.21728515625,32186.27734375
2021-06-26,32186.27734375,38585385521.0,-1699.74469576326,35686.89006696428,39.260147346246,-201.39701690315636,41023.92089237848,30334.52246699653,31637.779296875,1829.2392578125,34649.64453125
2021-06-27,34649.64453125,35511640894.0,-1706.4134123859549,35369.160435267855,46.10480803974927,-26.674866490779092,41012.71551253307,30454.62159684194,32186.27734375,1978.8946533203125,34434.3359375
2021-06-28,34434.3359375,33892523752.0,-1684.9002906512512,34956.007533482145,45.62090430369319,86.05248693881435,40994.64969864526,30568.85772322973,34649.64453125,2079.657470703125,35867.77734375
2021-06-29,35867.77734375,37901460044.0,-1620.1411429728723,34631.82952008928,49.42663352726499,259.0365907135165,40871.71413785833,30544.05890901666,34434.3359375,2160.768310546875,35040.8359375
2021-06-30,35040.8359375,34059036099.0,-1541.1717433580127,34395.67047991072,47.36713040169118,315.8775984594397,40775.39086562396,30474.206009376045,35867.77734375,2274.547607421875,33572.1171875
2021-07-01,33572.1171875,37838957079.0,-1477.3552472536978,34075.57142857143,43.87070235256379,255.2659844172597,40598.58406304385,30274.784686956147,35040.8359375,2113.60546875,33897.046875
2021-07-02,33897.046875,38728974942.0,-1417.8304088497712,33940.55719866072,44.84076809420763,238.09935361570703,40558.64109113821,30149.180783861782,33572.1171875,2150.040283203125,34668.546875
2021-07-03,34668.546875,24383958643.0,-1348.5755345302848,33872.89118303572,47.17519707452984,277.0194972779452,40050.12186541256,30214.76875958744,33897.046875,2226.1142578125,35287.78125
2021-07-04,35287.78125,24924307911.0,-1263.8993179271238,33843.568638392855,49.03943152763837,338.70486641264506,39218.543486776485,30553.277606973512,34668.546875,2321.72412109375,33746.00390625
2021-07-05,33746.00390625,26721554282.0,-1195.7136447819344,33991.37653459822,44.80013983625239,272.7426925807581,38087.45828172844,31018.33624952156,35287.78125,2198.58251953125,34235.1953125
2021-07-06,34235.1953125,26501259870.0,-1130.9082940179408,34114.914760044645,46.38388413600408,259.22140305597463,37423.84352080688,31270.764291693133,33746.00390625,2324.679443359375,33855.328125
2021-07-07,33855.328125,24796027477.0,-1075.101857763083,34124.36481584822,45.29707106249833,223.2257450194311,36704.508972649,31570.28126172601,34235.1953125,2315.161865234375,32877.37109375
2021-07-08,32877.37109375,29910396946.0,-1041.013591046369,33996.860072544645,42.53397258708926,136.35306686685726,36497.60092633286,31486.20180804214,33855.328125,2120.0263671875,33798.01171875
2021-07-09,33798.01171875,27436021028.0,-1005.263851489604,34151.162388392855,45.88079519274331,142.99895822705878,36293.81997861352,31508.19681826148,32877.37109375,2146.6923828125,33520.51953125
2021-07-10,33520.51953125,22971873468.0,-972.482819487943,34246.46540178572,45.02953122173829,131.12412800664436,36041.79179596965,31542.447266530347,33798.01171875,2111.403564453125,34240.1875
2021-07-11,34240.1875,20108729370.0,-929.582584552844,34217.218470982145,47.73777235429831,171.60093974039637,35955.1056987738,31885.482777788697,33520.51953125,2139.664794921875,33155.84765625
2021-07-12,33155.84765625,24321499537.0,-897.7700326228941,34125.89787946428,44.204008914936736,127.2502077197995,35915.6760085345,31989.931218028,34240.1875,2036.7210693359373,32702.025390625
2021-07-13,32702.025390625,19120856669.0,-879.768961826976,33899.772739955355,42.77679639258813,72.00428318367267,35937.625170668776,31865.881860581227,33155.84765625,1940.083984375,32822.34765625
2021-07-14,32822.34765625,21376531210.0,-867.4434628121714,33741.309291294645,43.29950389457432,49.30199605921803,35866.01006389751,31753.48798297749,32702.025390625,1994.331298828125,31780.73046875
2021-07-15,31780.73046875,21300524237.0,-873.9627400180709,33613.35309709822,39.90150911937791,-26.07710882359765,35843.691558483166,31790.10160557934,32822.34765625,1911.1756591796875,31421.5390625
2021-07-16,31421.5390625,23699476918.0,-895.6905578249748,33436.53111049107,38.77156845102661,-86.91127122761509,35950.71246184992,31606.606874087574,31780.73046875,1880.3829345703125,31533.068359375
2021-07-17,31533.068359375,18895018942.0,-921.9909413749378,33212.568359375,39.34591508924249,-105.20153419985172,35963.23595415868,31282.42576459132,31421.5390625,1898.8251953125,31796.810546875
2021-07-18,31796.810546875,18787986667.0,-943.46935456323,32963.21330915178,40.76106839178763,-85.91365275316889,35928.80047172297,31053.10870796453,31533.068359375,1895.5521240234373,30817.83203125
2021-07-19,30817.83203125,20434789545.0,-974.2681891806316,32754.058175223214,37.28377340370619,-123.195338469606,35685.35998455454,30791.55466388295,31796.810546875,1817.296630859375,29807.34765625
2021-07-20,29807.34765625,23148267245.0,-1023.1954913367769,32437.783342633928,34.05445386368305,-195.7092086245798,35700.42525284033,30253.14056747217,30817.83203125,1787.5107421875,32110.693359375
2021-07-21,32110.693359375,28203024559.0,-1041.8399107814728,32313.166573660717,45.61733042112532,-74.57767777878348,35637.94061488249,30169.482822617498,29807.34765625,1990.9708251953125,32313.10546875
2021-07-22,32313.10546875,19555230518.0,-1034.922303857433,32272.861886160717,46.5050086946724,27.67042769615932,35530.68152330701,30118.34777356799,32110.693359375,2025.2027587890625,33581.55078125
2021-07-23,33581.55078125,22552046192.0,-989.749445005172,32257.400390625,51.81316177820629,180.69143540904508,35367.481405187835,30172.84828231216,32313.10546875,2124.776611328125,34292.4453125
2021-07-24,34292.4453125,21664706865.0,-909.3692250351576,32312.53794642857,54.53596587680153,321.52087988005746,35155.95454906053,30284.84154468948,33581.55078125,2189.21875,35350.1875
2021-07-25,35350.1875,20856685287.0,-792.1870819070651,32391.823660714286,58.31058473064665,468.72857251236985,35461.24370363152,30139.97074949348,34292.4453125,2191.373779296875,37337.53515625
2021-07-26,37337.53515625,51022126212.0,-624.5685621358226,32690.515625,64.3067067253948,670.4740790849702,36224.95589463685,29686.49254286315,35350.1875,2233.36669921875,39406.94140625
2021-07-27,39406.94140625,35097370560.0,-399.6846522010151,33169.438197544645,69.26403916130234,899.5356397392302,37539.28384848424,28927.325917140774,37337.53515625,2298.33349609375,39995.90625
2021-07-28,39995.90625,38702404695.0,-140.38913901850208,33681.835239955355,70.51900487488966,1037.182052730052,38800.36751516882,28378.095766081184,39406.94140625,2296.54541015625,40008.421875
2021-07-29,40008.421875,27167146027.0,127.40185588239083,34269.52748325893,70.54652620653678,1071.1639796035715,39816.06248416902,27983.441812705983,39995.90625,2380.956787109375,42235.546875
2021-07-30,42235.546875,33072782960.0,421.72171171536826,35041.95661272322,75.01608393834795,1177.2794233319096,41271.751942674746,27399.255088575257,40008.421875,2466.96142578125,41626.1953125
2021-07-31,41626.1953125,25802845343.0,706.5575730707378,35762.894252232145,71.80543115376146,1139.3434454214776,42333.37070968851,27076.237102811498,42235.546875,2536.2099609375,39974.89453125
2021-08-01,39974.89453125,26688438115.0,942.5615567410096,36347.04310825893,63.832406436570125,944.015934681087,42970.71400496306,27120.798495036932,41626.1953125,2561.85205078125,39201.9453125
2021-08-02,39201.9453125,25595265436.0,1121.1067049108622,36945.90834263393,60.44892456009167,714.1805926794098,43416.78434051474,27324.720151672747,39974.89453125,2610.1533203125,38152.98046875
2021-08-03,38152.98046875,26189830450.0,1234.987286056936,37542.02497209822,56.102803170202726,455.5223245842951,43681.14872823103,27593.41904520648,39201.9453125,2502.349609375,39747.50390625
2021-08-04,39747.50390625,25372562724.0,1324.9924654447068,38087.51143973215,60.72533985792813,360.0207175510832,44065.14606046697,28006.099056720526,38152.98046875,2724.619873046875,40869.5546875
2021-08-05,40869.5546875,35185031017.0,1410.1965243626262,38698.68638392857,63.62788153333944,340.81623567167776,44507.7748571236,28508.271822563893,39747.50390625,2827.328857421875,42816.5
2021-08-06,42816.5,38226483046.0,1515.773048645369,39358.32561383928,68.04135312379846,422.3060971309717,45179.73500411596,28964.654839634044,40869.5546875,2890.941650390625,44555.80078125
2021-08-07,44555.80078125,40030862141.0,1652.8789184253822,40091.42243303572,71.38217957233245,548.4234791200522,46061.14575906546,29359.14310812204,42816.5,3157.23876953125,43798.1171875
2021-08-08,43798.1171875,36302664750.0,1786.7038102729364,40694.845982142855,68.0451461368903,535.2995673902171,46481.11864641804,30237.198736394454,44555.80078125,3013.732666015625,46365.40234375
2021-08-09,46365.40234375,38734079049.0,1948.34420260951,41339.693638392855,72.70181572960533,646.5615693462942,47024.01458682589,31350.108264736613,43798.1171875,3167.856201171875,45585.03125
2021-08-10,45585.03125,33546019517.0,2102.0543197366924,41780.98577008928,69.39159316527663,614.8404685087307,47461.70350114226,32259.85313948274,46365.40234375,3141.691162109375,45593.63671875
2021-08-11,45593.63671875,34319709073.0,2238.082443895227,42180.82366071428,69.4081347051712,544.1124966341367,47679.52349993602,33370.08626568899,45585.03125,3164.2451171875,44428.2890625
2021-08-12,44428.2890625,33723620826.0,2332.20353452745,42496.52845982143,64.33747048904405,376.4843625288913,47656.4637211124,34477.81987263761,45593.63671875,3043.414306640625,47793.3203125
2021-08-13,47793.3203125,31744259539.0,2443.495669971515,42893.51227678572,70.93947990721227,445.1685417762601,48181.55043460343,35302.82065914657,44428.2890625,3322.211669921875,47096.9453125
