Price,BTC_Close,BTC_Volume,MACD_Signal,SMA_14,RSI_14,MACD,BB_High,BB_Low,BTC_Close_Lag1,ETH_Close
2020-05-20,9522.9814453125,36546239703.0,474.7644169169478,9422.07421875,59.69241334613198,-30.619211975810288,10100.819998370498,8483.615743817001,9729.0380859375,210.09674072265625
2020-05-21,9081.76171875,39326160532.0,456.9300110662675,9359.94873046875,52.180832522130125,-71.27468512536842,10094.068241538691,8512.067012367559,9522.9814453125,199.88360595703125
2020-05-22,9182.5771484375,29810773699.0,434.22780277879826,9312.799525669643,53.61707288335725,-90.75055659273329,10092.786447447043,8532.746853334209,9081.76171875,207.169189453125
2020-05-23,9209.287109375,27727866812.0,409.10108633014056,9285.327427455357,54.01117463404274,-100.45290569440857,10086.714813182347,8570.000323536404,9182.5771484375,208.69439697265625
2020-05-24,8790.3681640625,32518803300.0,376.15588789965864,9287.751534598214,47.232666687767534,-131.73083038446805,10095.729428133693,8548.757095303807,9209.287109375,202.37034606933597
2020-05-25,8906.9345703125,31288157264.0,341.03967174780865,9309.547154017857,49.145206445379706,-140.41860201424186,10099.939136812476,8534.933812406272,8790.3681640625,205.3197479248047
2020-05-26,8835.052734375,29584186947.0,304.4794227180237,9311.73109654018,47.99008594971555,-146.19816017432413,10105.994414577217,8485.507636204034,8906.9345703125,201.90231323242188
2020-05-27,9181.017578125,32740536902.0,273.7563273515662,9305.37611607143,53.63820520290111,-122.8527183725306,10010.342285282477,8504.109667842524,8835.052734375,208.86343383789065
2020-05-28,9525.7509765625,34367073114.0,253.17847623024687,9290.521065848214,58.477053040246986,-82.2746792426563,9956.958976598045,8525.801472620704,9181.017578125,219.8404235839844
2020-05-29,9439.1240234375,32896642044.0,238.07906521171543,9298.444405691964,56.87075877119563,-60.363639085480344,9937.047874257152,8530.235328867848,9525.7509765625,220.6751251220703
2020-05-30,9700.4140625,32722975141.0,230.83107001066216,9321.54443359375,60.403792031865194,-28.960494588182712,9976.468968285604,8585.212574683144,9439.1240234375,242.34559631347656
2020-05-31,9461.05859375,27773290299.0,224.53925461170581,9306.56724330357,55.88736761526501,-25.138107593029304,9948.936347545086,8698.671464954912,9700.4140625,230.9757080078125
2020-06-01,10167.2685546875,35198901068.0,229.93197863543602,9338.045340401786,64.35566699170084,21.597890626886596,10070.59294177164,8713.29397229086,9461.05859375,246.99176025390625
2020-06-02,9529.8037109375,39137252109.0,231.67120933451096,9323.81431361607,54.234787494559306,6.981917806058561,10083.695285940554,8726.173268746945,10167.2685546875,237.21905517578125
2020-06-03,9656.7177734375,25007459262.0,232.52614204568061,9333.366908482143,55.727591522049224,3.4428744345071607,10073.182263377266,8728.985900685233,9529.8037109375,244.1793212890625
2020-06-04,9800.63671875,25921805072.0,234.5481655286128,9384.715122767857,57.42360427515144,8.10952323483312,10117.778878639316,8731.633230735684,9656.7177734375,244.4263916015625
2020-06-05,9665.533203125,23509628646.0,234.50562068612874,9419.211983816964,55.28259878311562,-0.15033737709410389,10139.604824804937,8738.659237695061,9800.63671875,241.22198486328125
2020-06-06,9653.6796875,20438419222.0,232.44767302159755,9450.954310825893,55.088530871065174,-8.213418403649342,10137.662339711225,8738.895765757525,9665.533203125,241.9313201904297
2020-06-07,9758.8525390625,25015250846.0,230.38256708501405,9520.131766183036,56.546119606731104,-8.243412366406005,10142.073169356147,8737.712670487603,9653.6796875,245.1672515869141
2020-06-08,9771.4892578125,21486346312.0,228.097753743056,9581.885672433036,56.72783916737525,-9.12350206180119,10147.925757892612,8736.105199138638,9758.8525390625,246.30990600585935
2020-06-09,9795.7001953125,23717842783.0,225.66139619401855,9650.503348214286,57.09801872555307,-9.730845629377825,10177.643829817423,8733.659002213828,9771.4892578125,244.9114532470703
2020-06-10,9870.0947265625,25706567601.0,223.93036488825652,9699.72314453125,58.279078374750796,-6.910620973972414,10217.184612860083,8772.951519952416,9795.7001953125,247.4449462890625
2020-06-11,9321.78125,30247143440.0,213.47375805225573,9685.153878348214,47.82823321486205,-41.81392339214173,10214.582885692258,8789.47365727649,9870.0947265625,231.70266723632807
2020-06-12,9480.84375,22610564515.0,200.1474815373034,9688.133858816964,50.595969373247954,-53.2935283116725,10215.56819343889,8815.64401359236,9321.78125,237.4932098388672
2020-06-13,9475.27734375,17564322315.0,185.1761517410857,9672.052664620536,50.495014004684215,-59.874599034993565,10166.606934988919,8933.096190011081,9480.84375,238.90884399414065
2020-06-14,9386.7880859375,18991732746.0,168.12470793127594,9666.747628348214,48.82709587734202,-68.19584916372048,10122.236509596605,9025.451966965895,9475.27734375,234.1147003173828
2020-06-15,9450.7021484375,26699704768.0,151.2998751378915,9615.56431361607,50.10895237468732,-67.29014035367064,10041.44939479346,9167.80402317529,9386.7880859375,229.9289093017578
2020-06-16,9538.0244140625,21565537209.0,136.54739600377044,9616.15150669643,51.88239287410087,-59.00140651026297,10015.589953160053,9229.364148402447,9450.7021484375,234.41616821289065
2020-06-17,9480.2548828125,20177709879.0,122.6342790613953,9603.54701450893,50.60091560884779,-55.644588108937555,10016.044761997251,9224.359730190248,9538.0244140625,233.0282745361328
2020-06-18,9411.8408203125,17770083003.0,108.60559192151194,9575.77587890625,49.055622324838765,-56.10745257187445,10017.346411912924,9220.329759962075,9480.2548828125,232.1011657714844
2020-06-19,9288.0185546875,19632223107.0,93.0168285391356,9548.810546875,46.29968924687438,-62.3482979805721,10019.72224858775,9176.714372506001,9411.8408203125,227.13829040527344
2020-06-20,9332.3408203125,17130541557.0,77.76256002159067,9525.85777064732,47.43799694862077,-61.01081892819778,10025.228494082701,9158.336349667297,9288.0185546875,229.27426147460935
2020-06-21,9303.6298828125,15324301169.0,62.882297523898934,9493.341866629464,46.74673247105341,-59.515258189168186,9910.24437292254,9186.956603639961,9332.3408203125,228.9898223876953
2020-06-22,9648.7177734375,21104009514.0,54.37885697437258,9484.572474888393,55.19735299720669,-34.00839941590474,9918.660080382693,9190.432302429808,9303.6298828125,242.5331878662109
2020-06-23,9629.658203125,17006433272.0,49.89002455982714,9472.712332589286,54.681235329490335,-17.95036411660824,9915.977113261117,9190.409312520133,9648.7177734375,244.14215087890625
2020-06-24,9313.6103515625,18961716076.0,42.99671441800395,9432.963448660714,46.85719343385187,-27.568642841491844,9887.275351834985,9170.408437227514,9629.658203125,235.7724609375
2020-06-25,9264.8134765625,18616048626.0,34.081159076961434,9428.894321986607,45.76830954213881,-35.657964208850075,9879.041074890662,9138.570741515588,9313.6103515625,232.94448852539065
2020-06-26,9162.91796875,18341465837.0,22.662106594709016,9406.185337611607,43.49532942725113,-45.67226811700027,9877.19990157771,9091.33574295354,9264.8134765625,229.6680450439453
2020-06-27,9045.390625,17273093144.0,8.34578455214813,9375.47914341518,40.96809735042027,-57.261638343014695,9864.225121794374,9032.964331330626,9162.91796875,222.9597930908203
2020-06-28,9143.58203125,14560870760.0,-5.488439856015477,9358.10728236607,43.90086661072647,-55.33351816189875,9825.317392019566,9009.081338449185,9045.390625,225.34716796875
2020-06-29,9190.8544921875,16460547078.0,-17.528568133659974,9339.54673549107,45.30957729891333,-48.157383970056365,9767.083066006615,9006.831094149637,9143.58203125,228.1948699951172
2020-06-30,9137.9931640625,15735797744.0,-28.61644875879756,9310.973074776786,43.97963790947926,-44.348625147426006,9674.154792869806,9026.549211036443,9190.8544921875,226.31500244140625
2020-07-01,9228.3251953125,15971550355.0,-37.019816503419136,9292.978097098214,46.85060712228707,-33.610788243442954,9673.666634646088,9017.691763791412,9137.9931640625,231.1134185791016
2020-07-02,9123.41015625,16338916796.0,-44.88954768203708,9272.375906808036,44.028355434201195,-31.476440699975065,9663.25495862367,8992.360080438832,9228.3251953125,229.39219665527344
2020-07-03,9087.3037109375,13078970999.0,-52.48600637460656,9258.039132254464,43.06684230390004,-30.383534756374367,9652.267377954244,8964.550297827007,9123.41015625,225.38706970214844
2020-07-04,9132.48828125,12290528515.0,-58.67244459502848,9243.763950892857,44.694565927869334,-24.743623238777104,9645.769494928254,8945.618200384246,9087.3037109375,229.07411193847656
2020-07-05,9073.9423828125,12903406143.0,-64.45114523267544,9227.357700892857,42.97992931346095,-23.11283065865564,9632.049760466822,8921.661958283179,9132.48828125,227.6645965576172
2020-07-06,9375.474609375,17889263252.0,-64.71368705300219,9207.84033203125,52.98415648341673,-1.0483414551516006,9606.665954741264,8930.790783539986,9073.9423828125,241.51022338867188
2020-07-07,9252.27734375,13839652595.0,-63.32308935353692,9180.884556361607,49.187002833500244,5.564081377880356,9581.038479131737,8933.620505243263,9375.474609375,239.07553100585935
2020-07-08,9428.3330078125,19702359883.0,-58.01604183379567,9189.079031808036,54.23458259568621,21.22975543104502,9583.513101243485,8932.795101881517,9252.27734375,246.6700134277344
2020-07-09,9277.9677734375,18000702524.0,-52.79920284093619,9190.018624441964,49.6941640899628,20.868805371691046,9582.85551035106,8932.447614648938,9428.3330078125,243.01596069335935
2020-07-10,9278.8076171875,16860035605.0,-47.77864084554055,9198.296456473214,49.719483585872084,20.083590019004305,9578.55297382422,8931.396830863281,9277.9677734375,240.9849853515625
2020-07-11,9240.3466796875,13249910444.0,-43.649012233281375,9212.221888950893,48.51522219004824,16.519757076409043,9574.660639600794,8928.960844774205,9278.8076171875,239.4581756591797
2020-07-12,9276.5,14452361907.0,-39.617995322500974,9221.716029575893,49.74737871763365,16.125218224131537,9500.522634344863,8965.877072686388,9240.3466796875,242.13169860839844
2020-07-13,9243.6142578125,17519821266.0,-36.29447426777661,9225.484584263393,48.60781841659534,13.2951495717775,9410.25706458463,9017.538247915369,9276.5,239.6045837402344
2020-07-14,9243.2138671875,18085038362.0,-33.51228792480448,9233.00034877232,48.59322342820073,11.129731809819688,9401.926322797564,9018.829341264936,9243.6142578125,240.21148681640625
2020-07-15,9192.8369140625,15844731575.0,-31.94260007885915,9230.46547154018,46.69351532294287,6.2796647523029065,9396.799810506185,9016.758197306313,9243.2138671875,238.42352294921875
2020-07-16,9132.2275390625,15713967523.0,-32.1093519641048,9231.095284598214,44.44238264230695,-0.666161829334925,9397.143711230176,9013.345253613574,9192.8369140625,233.6408843994141
2020-07-17,9151.392578125,13944570749.0,-32.97677850989849,9235.673060825893,45.339750923543754,-3.4689231167884103,9389.938850469647,9031.150309686604,9132.2275390625,232.7730865478516
2020-07-18,9159.0400390625,12252601475.0,-34.04073090418213,9237.569614955357,45.71653014528608,-4.25508451562478,9389.681326887201,9032.953634050298,9151.392578125,235.4838104248047
2020-07-19,9185.8173828125,12939002784.0,-34.66728515855036,9245.56068638393,47.09175466461395,-2.505545664189448,9389.558516182513,9032.572733817486,9159.0400390625,238.48751831054688
2020-07-20,9164.2314453125,13755604146.0,-35.25221899357783,9230.471888950893,46.07833143352398,-2.339113716669118,9389.079544983686,9035.675533141313,9185.8173828125,236.15316772460935
2020-07-21,9374.8876953125,18069581956.0,-32.339158384120154,9239.229771205357,56.024295864601186,11.652818015114441,9410.073302755147,9029.338025369852,9164.2314453125,245.0167236328125
2020-07-22,9525.36328125,16532254884.0,-24.911872502496646,9246.16050502232,61.48875866965524,29.70967646844218,9466.640102026613,9012.966538598386,9374.8876953125,262.1906433105469
2020-07-23,9581.072265625,18146399002.0,-14.098924768575497,9267.810825892857,63.306642016770446,43.252284400468625,9524.604270078149,9004.379226015602,9525.36328125,274.6890563964844
2020-07-24,9536.892578125,16552768325.0,-2.4034691742092473,9286.24546595982,60.85337268884511,46.78227928931574,9562.881974143333,9006.541951637919,9581.072265625,279.2154235839844
2020-07-25,9677.11328125,16610070933.0,11.474647557481696,9317.443080357143,65.432084665881,55.512889993304995,9624.146112388557,9005.594903236444,9536.892578125,304.0567626953125
2020-07-26,9905.1669921875,20507998997.0,29.6056109146776,9362.347865513393,71.30961676673488,72.52424515707446,9743.600171484,8939.11008242225,9677.11328125,309.64361572265625
2020-07-27,10990.873046875,35359749590.0,66.70604991106708,9487.152064732143,84.67172364985105,148.4021186969466,10249.362757990628,8607.207066228122,9905.1669921875,321.5140991210937
2020-07-28,10912.8232421875,28766551142.0,112.35404679039128,9606.409877232143,81.72501076166829,182.59232336118214,10547.929208732276,8457.089638923975,10990.873046875,316.6572570800781
2020-07-29,11100.4677734375,24617249715.0,163.70422523448434,9742.669224330357,83.23556753310073,205.40102474294042,10842.753253657487,8344.515593998764,10912.8232421875,318.1908874511719
2020-07-30,11111.2138671875,22857247901.0,215.73489201387736,9884.025390625,83.32059512310714,208.1229550495852,11087.933250503545,8282.576222152704,11100.4677734375,334.5866394042969
2020-07-31,11323.466796875,23160469766.0,268.35921023960685,10039.173549107143,84.94481513965164,210.49753950663774,11345.45451894783,8233.366965427169,11111.2138671875,345.5546569824219
2020-08-01,11759.5927734375,26075670303.0,324.9434542869858,10224.927315848214,87.61379610826607,226.337223044815,11669.504644997342,8157.626116721407,11323.466796875,385.19970703125
2020-08-02,11053.6142578125,27410067336.0,369.03937679408335,10358.341378348214,66.92948428221732,176.3839185981168,11798.706594655448,8209.4241670633,11759.5927734375,370.6717224121094
2020-08-03,11246.3486328125,20271713443.0,405.2301291746067,10507.064034598214,69.07591934626035,144.76322116073197,11940.927356190972,8267.516882090276,11053.6142578125,386.295166015625
2020-08-04,11205.892578125,21250197042.0,432.99984086784326,10637.85009765625,68.07710018271987,111.07904273464914,12051.377856139043,8358.371948548458,11246.3486328125,389.87548828125
2020-08-05,11747.0224609375,24411254471.0,461.6821902382794,10796.5400390625,73.58004270926507,114.72957892776901,12229.481322426089,8441.747974448912,11205.892578125,401.590576171875
2020-08-06,11779.7734375,23400740340.0,488.9032426774542,10953.590122767857,73.87359115197594,108.88437776227829,12378.653334187615,8555.414048624885,11747.0224609375,394.9619445800781
2020-08-07,11601.47265625,23132312867.0,509.8224157465429,11101.060128348214,69.35562439826187,83.67684783707767,12462.61622707506,8715.694417456192,11779.7734375,379.5128479003906
2020-08-08,11754.0458984375,17572057837.0,526.9673038519923,11249.41245814732,70.99056828888567,68.57969645950641,12540.04317346197,8895.090322631779,11601.47265625,393.98736572265625
2020-08-09,11675.7392578125,17489608833.0,538.3973781006825,11375.881905691964,68.95710653998387,45.72043036301022,12563.43060443023,9122.853672913521,11754.0458984375,391.1204528808594
2020-08-10,11878.111328125,26114112569.0,547.6479460149181,11439.256068638393,71.24914931715385,37.00239514606267,12605.315581230867,9331.291059394132,11675.7392578125,395.8875732421875
2020-08-11,11410.525390625,27039782640.0,546.3392505388009,11474.806222098214,60.19088850444629,-5.234667562690447,12568.206689858813,9556.916161703688,11878.111328125,380.3840637207031
2020-08-12,11584.9345703125,25064548486.0,540.0181962498689,11509.41099330357,62.52712468132133,-25.284111283710786,12520.114380546438,9805.394701484813,11410.525390625,391.024169921875
2020-08-13,11784.1376953125,27522199497.0,532.8342114854304,11557.476981026786,65.04998452181226,-28.735841028107416,12432.90028622772,10117.33330752228,11584.9345703125,428.7417907714844
2020-08-14,11768.87109375,24237958589.0,524.0279483082167,11589.291573660714,64.69052689605425,-35.22496194066389,12293.347787787385,10466.061587212615,11784.1376953125,437.3978271484375
